id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,est_bookings_mo,occupancy_rate,projected_revenue
1401683609876869151,Nimbus- Large Rooftop & Hot Tub-Mins 2 Broadway,20772148,GoodNight,,District 2,36.19660437610992,-86.7819938735781,Entire home/apt,248.0,1,3,2025-08-04,0.95,134,336,3,,248.0,1.9,0.18999999999999997,1413.6
1401857000975415652,Perfect for Groups! Mins to Broadway & East Nash!,661112899,Lauren,,District 5,36.19712,-86.76377,Entire home/apt,145.0,1,19,2025-09-02,3.77,18,332,19,,145.0,7.54,0.7,3045.0
1401857554564359593,Spacious Duplex Near Downtown & East Nashville Fun,661112899,Lauren,,District 5,36.19718520000001,-86.7637622,Entire home/apt,150.0,1,19,2025-09-02,4.1,18,312,19,,150.0,8.2,0.7,3150.0
1402521190453878672,Stylish Duplex Near Downtown & East Nashville Fun,661112899,Lauren,,District 5,36.197117,-86.7637721,Entire home/apt,310.0,1,2,2025-09-07,0.61,18,309,2,,310.0,1.22,0.12200000000000001,1134.6000000000001
1402920569552771962,Wild Horses~Walk To DTN~Pool~Gym,439406576,Naomi,,District 19,36.1548886,-86.77541389999999,Entire home/apt,140.0,1,27,2025-09-22,5.36,1,0,27,,140.0,10.72,0.7,2940.0
1403024707910801203,"The High Note - Spectacular rooftop, walk to Gulch",1542713,Brandon,,District 17,36.1453382,-86.7867724,Entire home/apt,439.0,2,14,2025-09-21,3.89,65,282,14,,439.0,7.78,0.7,9219.0
1403644891551294653,Nashville Skyview: Modern Luxury Mins to Broadway,183543523,Alvaro,,District 2,36.19534609494835,-86.77805493395054,Entire home/apt,122.0,1,10,2025-09-21,2.0,2,354,10,2025031647,122.0,4.0,0.4,1464.0
1403650633557388318,East Nashville 5 Points Guesthouse,558742,Sara Jane,,District 6,36.17734761909638,-86.74664939643536,Entire home/apt,149.0,2,9,2025-09-22,2.43,1,17,9,2025008561,149.0,4.86,0.48600000000000004,2172.42
1403773403370670028,The Alhambra,10644492,Keith,,District 8,36.21635146807721,-86.76161983408846,Entire home/apt,285.0,28,0,,0.0,1,365,0,,285.0,0.0,0.0,0.0
1404091592409723746,Walk to Broadway | Glam Getaway with Pool and Gym,526554037,Henry,,District 19,36.15465,-86.77462,Entire home/apt,165.0,1,23,2025-09-20,4.79,1,347,23,,165.0,9.58,0.7,3465.0
1404475607221305774,The Row at Berry Hill,482678600,Laura,,District 17,36.1232674,-86.7617981,Entire home/apt,256.0,1,22,2025-09-21,4.37,1,316,22,,256.0,8.74,0.7,5376.0
1404670068192673347,New Luxurious - Upscale apt in DT Nashville!,691350836,Tamya,,District 19,36.15507832718924,-86.77513231250005,Entire home/apt,101.0,1,19,2025-09-21,3.93,1,209,19,,101.0,7.86,0.7,2121.0
1405010112827372667,Nashville Oasis,256862048,Melody,,District 10,36.30755785188984,-86.69900853394127,Entire home/apt,98.0,1,21,2025-09-15,4.74,1,299,21,,98.0,9.48,0.7,2058.0
1405063598972071159,2 Homes- 7 Bedrooms Sleeps 22!,167417432,Allison,,District 17,36.132668,-86.765633,Entire home/apt,323.0,2,2,2025-09-21,1.3,9,319,2,,323.0,2.6,0.26,2519.4
1405122604907394367,The Lyric Loft - Walkable & Close to Downtown,85360355,StayLocal,,District 5,36.19381,-86.76311,Entire home/apt,99.0,1,5,2025-09-14,1.42,125,350,5,,99.0,2.84,0.284,843.4799999999999
1405161060265471456,"Music City, TN - Perfect Location w/ Free Parking",271146161,Cortlandt,,District 19,36.17831727434702,-86.79369035081372,Entire home/apt,112.0,1,17,2025-09-14,3.4,9,350,17,,112.0,6.8,0.6799999999999999,2284.7999999999997
1405290941968925810,"Cozy, Gated 1BR - Min to Broadway!",271146161,Cortlandt,,District 19,36.17995,-86.79589,Entire home/apt,95.0,1,9,2025-09-22,2.0,9,350,9,,95.0,4.0,0.4,1140.0
1405303734033567116,Rodeo Retreat (w/ Laundry and Parking!),271146161,Cortlandt,,District 19,36.17851412950601,-86.79462043818714,Entire home/apt,109.0,1,7,2025-09-10,1.54,9,358,7,,109.0,3.08,0.308,1007.16
1405735812259333292,"Geodis Stadium & Restaurants, Rooftop, EV Garage",355735638,Michael,,District 17,36.1247064,-86.7632708,Entire home/apt,270.0,1,18,2025-09-14,3.97,1,277,18,CASR 202409366,270.0,7.94,0.7,5670.0
1405945551178017366,Spacious Nash Home for 12 Near Broadway,409764479,Ryan,,District 2,36.18692,-86.81552,Entire home/apt,112.0,2,4,2025-09-07,0.98,6,345,4,,112.0,1.96,0.196,658.5600000000001
1406018201945260393,Vesper Nashville,13618709,Kelly,,District 6,36.1788013957159,-86.74285913774618,Entire home/apt,115.0,2,16,2025-09-21,3.53,1,271,16,,115.0,7.06,0.7,2415.0
1406029949527246061,"Chic Nash Home, 4bd/4ba w/ Hot Tub & Rooftop!",115505661,Christopher Joseph,,District 2,36.1950853,-86.7798469,Entire home/apt,163.0,2,12,2025-08-15,2.38,116,359,12,,163.0,4.76,0.476,2327.64
1406253417319737384,Stylish Downtown Nashville Retreat Mins to Brdway,84601395,Jamila,,District 19,36.1548886,-86.77541389999999,Entire home/apt,127.0,1,25,2025-09-22,5.32,1,250,25,,127.0,10.64,0.7,2667.0
1406519650552913720,Wyndham Nashville 2 Bedroom CMA Music Festival,24584688,Christine,,District 15,36.22041,-86.70622,Entire home/apt,405.0,5,0,,0.0,3,5,0,,405.0,0.0,0.0,0.0
1406540396263288244,2bd/2ba condo close to hot spots,14125065,Kelley,,District 17,36.13743434479907,-86.76919990334069,Entire home/apt,154.0,30,1,2025-07-02,0.35,1,327,1,,154.0,0.7,0.06999999999999999,323.4
1407412988006866802,Canyon Chorus | Near Broadway | Serene Studio,687407481,Alysha Nicole,,District 19,36.1533749,-86.770034,Entire home/apt,118.0,1,11,2025-09-15,2.6,16,105,11,,118.0,5.2,0.52,1840.8
1408040684068244922,Walk to Broadway | Stylish Stay + Pool | Sleeps 6,75740538,Laysha,,District 19,36.1497062,-86.77690799999999,Entire home/apt,125.0,1,8,2025-08-09,1.67,1,158,8,,125.0,3.34,0.33399999999999996,1252.4999999999998
1408768902686197526,The Nash Haus! North Nashville!,197977951,Eric,,District 21,36.17925821218663,-86.80420390728906,Entire home/apt,399.0,2,7,2025-09-21,1.91,2,296,7,,399.0,3.82,0.38199999999999995,4572.539999999999
1409548462945194125,Awesome Nashville Home with Rooftop-Honky Tonk Han,409764479,Ryan,,District 21,36.1546696,-86.82045869999999,Entire home/apt,148.0,2,3,2025-09-09,1.08,6,350,3,,148.0,2.16,0.21600000000000003,959.0400000000001
1409592984929288017,Swiftie Dream Stay,103159110,Bre,,District 21,36.1593671,-86.8152813,Entire home/apt,114.0,2,2,2025-05-21,0.42,2,35,2,,114.0,0.84,0.084,287.28000000000003
1409595668160107562,Chic New Condo Near DT Nashville,407199764,Chādy Property Management,,District 16,36.1261036,-86.7261558,Entire home/apt,76.0,1,14,2025-09-10,2.94,39,363,14,,76.0,5.88,0.588,1340.6399999999999
1410131126395873643,3 BR home with enclosed patio & balcony,443141200,Vacasa Tennessee,,District 17,36.13687594880493,-86.77871694053638,Entire home/apt,263.0,2,6,2025-09-15,1.67,29,357,6,,263.0,3.34,0.33399999999999996,2635.2599999999998
1410310339211001942,Lofts At 30th-Two Beats-2 Units-Mins to Broadway,20772148,GoodNight,,District 18,36.1426735202124,-86.81419164958923,Entire home/apt,228.0,1,1,2025-05-31,0.26,134,347,1,,228.0,0.52,0.052000000000000005,355.68
1410831485663245353,Stay Cool by Broadway,230558108,Premier Management,,District 19,36.15040076446309,-86.77746611719797,Entire home/apt,209.0,3,10,2025-09-08,2.31,4,94,10,,209.0,4.62,0.46199999999999997,2896.74
1411074062531110242,Stylish 2BR 2BA Space + Downtown View,673213912,Erica,,District 21,36.151382,-86.821479,Entire home/apt,136.0,1,12,2025-08-31,2.75,3,331,12,,136.0,5.5,0.55,2244.0
1411141399093824261,Meharry Merry 3-Music City Getaway-Sleeps 10,146884195,David,,District 21,36.1675834,-86.8159986,Entire home/apt,104.0,1,4,2025-07-21,1.11,37,320,4,,104.0,2.22,0.222,692.64
1411229796573651160,Music Row Gem | Cozy & Modern Best for Work & Fun!,661112899,Lauren,,District 19,36.145597,-86.792272,Entire home/apt,84.0,1,37,2025-09-12,7.71,18,343,37,,84.0,15.42,0.7,1764.0
1411575596072209320,Spacious Home for 10 Near Downtown Nashville,6675690,Kimberly Isabeau,,District 17,36.145653,-86.766151,Entire home/apt,215.0,2,1,2025-06-29,0.34,57,10,1,,215.0,0.68,0.068,438.6
1411639256319832027,Sentral: Luxury Downtown Studio near Broadway,688949233,Donzell Lannott,,District 19,36.15358,-86.77489,Entire home/apt,260.0,1,10,2025-09-14,4.76,2,352,10,,260.0,9.52,0.7,5460.0
1411778062305460616,"Penthouse Unit | 2 King Beds, 2 Rooftop Balconies",122897400,Greta,,District 21,36.1450192947579,-86.818586489052,Entire home/apt,166.0,1,9,2025-09-15,2.23,16,134,9,,166.0,4.46,0.44599999999999995,2221.08
1411898757533332520,Beautifully Remodeled 5 bed/3 Ba. Two Kitchen Home,523452785,Amy,,District 27,36.04719,-86.73083,Entire home/apt,247.0,31,0,,0.0,3,365,0,,247.0,0.0,0.0,0.0
1412621501760047815,Liberty Loft (FREE Gated Parking Lot),271146161,Cortlandt,,District 19,36.17996076408978,-86.79390821444063,Entire home/apt,105.0,1,14,2025-09-01,3.02,9,362,14,,105.0,6.04,0.604,1902.6
1412638105710512708,Movie Night! Gated Community Close to Downtown!,271146161,Cortlandt,,District 19,36.17965770751075,-86.79420779550343,Entire home/apt,120.0,1,11,2025-08-10,2.41,9,354,11,,120.0,4.82,0.48200000000000004,1735.2
1412650324851646527,Gated Community close to Downtown!,271146161,Cortlandt,,District 19,36.17865155003233,-86.79461538528552,Entire home/apt,137.0,1,10,2025-09-19,2.44,9,362,10,,137.0,4.88,0.48800000000000004,2005.6800000000003
1412685602344473101,Luxe 3-BedStay | Pool|Gym |DTWN |Walkable,49587156,Sharina,,District 19,36.1548886,-86.77541389999999,Entire home/apt,143.0,1,16,2025-09-21,7.27,2,63,16,,143.0,14.54,0.7,3003.0
1412735584734380205,Songwriter Studio | Garden Melody | Close to Broad,687407481,Alysha Nicole,,District 19,36.1533749,-86.770034,Entire home/apt,112.0,1,14,2025-09-15,3.65,16,103,14,,112.0,7.3,0.7,2352.0
1413128645116554596,East Nashville Cactus House,693531098,Matthew,,District 6,36.16869744543016,-86.75718770644684,Entire home/apt,161.0,1,17,2025-09-07,4.08,1,294,17,2024102042,161.0,8.16,0.7,3381.0
1413263032281507786,Spacious | NO Bunks | 8 Q/K Beds | 2mi to Downtown,57889363,WanderLuxe,,District 19,36.1685944,-86.80165339999999,Entire home/apt,373.0,2,2,2025-09-01,0.69,11,344,2,,373.0,1.38,0.13799999999999998,1544.2199999999998
1414487684695527428,The Gilded Getaway - Book for CMA Fest!,85360355,StayLocal,,District 20,36.15384595604615,-86.84801330320626,Entire home/apt,104.0,1,15,2025-09-15,3.49,125,303,15,,104.0,6.98,0.6980000000000001,2177.76
1415289349059894449,Spacious Deck: Contemporary Home in Nashville!,121235121,Evolve,,District 23,36.1213155,-86.9034304,Entire home/apt,318.0,30,0,,0.0,41,363,0,,318.0,0.0,0.0,0.0
1416008297413136387,Charming 3BDR Townhome Nashville,88776541,David,,District 2,36.1874596,-86.8039105,Entire home/apt,213.0,2,4,2025-09-09,1.62,1,0,4,,213.0,3.24,0.324,2070.36
1416162133226195849,"Beautiful Condo for 4, Mins to Nashville Nightlife",388056808,Grand Welcome Nashville,,District 21,36.14608390000001,-86.8151551,Entire home/apt,125.0,2,7,2025-09-07,1.62,81,333,7,,125.0,3.24,0.324,1215.0
1416639975345965645,Luxury King Beds | Boho Cowgirl Vibes | Pool & Gym,676102041,Michael,,District 19,36.14948095378033,-86.77712257672118,Entire home/apt,274.0,1,28,2025-09-21,6.89,3,335,28,,274.0,13.78,0.7,5754.0
1416971745225339972,"10 Min to DT - Rooftop, Garage, W&D",307052796,LiVV,,District 2,36.19424290692275,-86.77907157600805,Entire home/apt,128.0,3,14,2025-09-21,3.82,11,339,14,,128.0,7.64,0.7,2688.0
1417012493885513368,Excellent location! Two-car garage! Weekday deals!,99411946,Sandra,,District 19,36.1713616934273,-86.78253706544638,Entire home/apt,289.0,1,15,2025-09-22,6.72,1,245,15,,289.0,13.44,0.7,6069.0
1417580295685601315,Limbo - In Cumberland Heights - Mins to Germantown,20772148,GoodNight,,District 5,36.1964,-86.77386,Entire home/apt,252.0,1,0,,0.0,134,351,0,,252.0,0.0,0.0,0.0
1417602078627968812,Jade - Mins 2 Germantown & Best spots in East Nash,20772148,GoodNight,,District 5,36.19659,-86.77241,Entire home/apt,298.0,1,1,2025-07-20,0.45,134,354,1,,298.0,0.9,0.09000000000000001,804.6000000000001
1417608413682075649,Citrine-Walk to Coffee & Mins to Germantown,20772148,GoodNight,,District 5,36.19571,-86.77336,Entire home/apt,252.0,1,1,2025-07-20,0.45,134,356,1,,252.0,0.9,0.09000000000000001,680.4000000000001
1417661106681506983,Outrider 103 by AvantStay | Close to Broadway,338667310,AvantStay Nashville,,District 6,36.17833,-86.75068,Entire home/apt,208.0,1,2,2025-06-28,0.52,229,295,2,2022047731,208.0,1.04,0.10400000000000001,648.96
1417661196732477955,Outrider 110 by AvantStay | Close to Broadway,338667310,AvantStay Nashville,,District 6,36.17833,-86.75068,Entire home/apt,195.0,1,1,2025-08-10,0.65,229,330,1,2022048365,195.0,1.3,0.13,760.5
1417661420522764086,Outrider 1014 by AvantStay | Close to Broadway,338667310,AvantStay Nashville,,District 6,36.17833,-86.75068,Entire home/apt,149.0,1,1,2025-07-05,0.37,229,338,1,2022047610,149.0,0.74,0.074,330.78
1418115118688552911,Boots & Strings 2BR/2BA | Pool/Gym/Park | West End,201500703,Maria,,District 21,36.14685668773217,-86.81671176105738,Entire home/apt,194.0,1,6,2025-09-14,1.48,1,328,6,2025039726,194.0,2.96,0.296,1722.72
1418379122112160479,Spacious Music Row Stay-2BR-Sleeps 6 Near Broadway,484163143,James,,District 5,36.182877,-86.7588035,Entire home/apt,90.0,1,16,2025-09-14,3.69,21,312,16,,90.0,7.38,0.7,1889.9999999999998
1418887983986192315,"The Augustine!  |  Views, Home Gym, Walk to Gulch",65151103,Taylor,,District 17,36.14638339754863,-86.77952564546399,Entire home/apt,472.0,1,9,2025-09-21,5.63,6,330,9,,472.0,11.26,0.7,9912.0
1419651893149778451,Whiskey in a Wine Glass-Country Inspired Nash Home,409764479,Ryan,,District 21,36.143543,-86.81968379999999,Entire home/apt,124.0,2,8,2025-09-08,1.89,6,315,8,,124.0,3.78,0.378,1406.16
1419674742422662245,"Great location in East Nashville!
2bd 1bath",695132276,Richard,,District 5,36.1859692,-86.7532851,Entire home/apt,266.0,1,9,2025-09-20,2.48,1,73,9,,266.0,4.96,0.49599999999999994,3958.0799999999995
1419677002366112693,Belle Meade Haven • 3BR • Pet-Friendly Yard,70801117,Harley,,District 23,36.0939959,-86.8874632,Entire home/apt,113.0,1,5,2025-09-11,1.4,61,336,5,,113.0,2.8,0.27999999999999997,949.1999999999999
1419899637667131253,Stunning 4 Bedroom/ 4.5 Bath Home w/Rooftop Deck!,675976511,Michael,,District 8,36.24658921641815,-86.73543103719402,Entire home/apt,143.0,2,7,2025-09-01,1.75,1,205,7,,143.0,3.5,0.35,1501.5
1420301025182155239,Rooftop Game Lounge Minutes To Broadway City Views,2442207,Stephen,,District 2,36.2057476,-86.81099619999999,Entire home/apt,144.0,1,6,2025-08-25,1.48,46,343,6,,144.0,2.96,0.296,1278.72
1420301145969713237,Stunning 4 Bedroom/ 4.5 Bath Home w/Rooftop Deck!,682837708,Michael,,District 8,36.24667664337962,-86.7362608796399,Entire home/apt,173.0,2,9,2025-09-14,2.21,1,343,9,,173.0,4.42,0.442,2293.98
1420311093564331973,East Nash Luxury Escape w/Rooftop Deck-Sleeps 12!,682820907,Michael,,District 8,36.24748904599185,-86.73627409363368,Entire home/apt,177.0,2,8,2025-09-01,2.22,1,353,8,,177.0,4.44,0.444,2357.64
1420317152123752651,Charming chic home 7mi Dwtwn & Belmont  6mi Vandy,141526912,Yana,,District 20,36.14471,-86.88542,Entire home/apt,108.0,14,2,2025-08-18,0.72,7,365,2,,108.0,1.44,0.14400000000000002,466.56000000000006
1420332315962344792,East Nash Luxury Escape w/Rooftop Deck-Sleeps 12!,682821934,Michael,,District 8,36.24815,-86.73587,Entire home/apt,212.0,2,4,2025-09-01,1.26,1,352,4,,212.0,2.52,0.252,1602.72
1420374546742669645,Nashville Central Luxe 2Bed 2Bath Suite,62211530,Marina,,District 19,36.1498555,-86.7813244,Entire home/apt,442.0,2,0,,0.0,1,343,0,,442.0,0.0,0.0,0.0
1420395232011617383,The Waylon | Downtown | Heated pool | Broadway,693073118,James,,District 19,36.1539123,-86.7752737,Entire home/apt,144.0,1,28,2025-09-18,6.67,1,287,28,,144.0,13.34,0.7,3024.0
1420697488526866813,Homey Hideaway in West Nashville,427585267,Maddie,,District 20,36.1597116153493,-86.87484090410602,Entire home/apt,99.0,1,26,2025-08-31,6.0,2,53,26,,99.0,12.0,0.7,2079.0
1420723026688700124,3 Units - Sleeps 24 - Mins. to Downtown/Airport,38710717,Brian,,District 13,36.1311079,-86.6972505,Entire home/apt,490.0,2,5,2025-09-01,2.54,7,355,5,,490.0,5.08,0.508,7467.6
1420884737400249678,Music City Getaway Near Broadway,425784898,Stanley,,District 19,36.1548886,-86.77541389999999,Entire home/apt,382.0,1,9,2025-09-21,2.67,1,332,9,2018072268,382.0,5.34,0.534,6119.64
1421077091682356153,"Music City Getaway, Large Nashville home",230939573,Maria,,District 16,36.1249403,-86.7240039,Entire home/apt,258.0,1,7,2025-09-08,2.23,8,93,7,,258.0,4.46,0.44599999999999995,3452.0399999999995
1421173444819709259,Two Downtown Homes 8 Bedrooms Incredible DT Views,43800255,John,,District 21,36.1561017,-86.8189056,Entire home/apt,486.0,2,3,2025-09-08,1.02,33,321,3,,486.0,2.04,0.20400000000000001,2974.32
1421278124237133521,Neo104 ~ New Condo ~ 1 Mile to Downtown / Broadway,260899725,Kevin,,District 19,36.153623,-86.75506899999999,Entire home/apt,178.0,3,2,2025-09-01,0.63,58,332,2,,178.0,1.26,0.126,672.84
1421294959436505769,NEO One ~ Listing Combines Two Luxury Condos,260899725,Kevin,,District 19,36.1535335,-86.75462379999999,Entire home/apt,471.0,3,2,2025-09-22,2.0,58,314,2,,471.0,4.0,0.4,5652.0
1421295080374939488,"Nashville Jungle •Unique, Bold• 7 min to Broadway",88959664,Julian,,District 17,36.14485,-86.75905,Entire home/apt,343.0,1,6,2025-08-17,1.76,53,229,6,,343.0,3.52,0.35200000000000004,3622.0800000000004
1422552462526139219,New! Nashville PH W/ City Views + Rooftop Access,501554574,Vector Nashville,,District 19,36.153623,-86.75506899999999,Entire home/apt,122.0,1,15,2025-09-14,3.81,19,348,15,,122.0,7.62,0.7,2562.0
1422583911450219375,New Build Near Germantown & Midtown | Heights #401,338667310,AvantStay Nashville,,District 2,36.19698,-86.82771,Entire home/apt,138.0,1,2,2025-08-18,0.95,229,326,2,CASR 2025034975,138.0,1.9,0.18999999999999997,786.5999999999999
1422583952705927219,"New Condo w/ Balcony, Near Midtown | The Heights",338667310,AvantStay Nashville,,District 2,36.1970861,-86.8277509,Entire home/apt,141.0,1,4,2025-09-10,1.79,229,359,4,CASR 2025034979,141.0,3.58,0.358,1514.34
1422584039543349311,New Build Minutes from Downtown | Heights #403,338667310,AvantStay Nashville,,District 2,36.1970362,-86.8277892,Entire home/apt,89.0,1,7,2025-09-19,2.21,229,329,7,CASR 2025034977,89.0,4.42,0.442,1180.14
1422584124280396148,New Build Near Midtown & Germantown | Heights #202,338667310,AvantStay Nashville,,District 2,36.19698,-86.82771439999999,Entire home/apt,119.0,1,8,2025-09-10,2.73,229,318,8,CASR 2025034983,119.0,5.46,0.5459999999999999,1949.2199999999998
1422584169820481348,New Build Minutes from Downtown | Heights #302,338667310,AvantStay Nashville,,District 2,36.19698,-86.82771439999999,Entire home/apt,89.0,1,2,2025-07-01,0.6,229,339,2,,89.0,1.2,0.11999999999999998,320.4
1422584213464511904,New Build | Close to Midtown & Germantown,338667310,AvantStay Nashville,,District 2,36.19709,-86.82775,Entire home/apt,95.0,1,9,2025-09-10,2.13,229,339,9,,95.0,4.26,0.426,1214.1
1422614075907238089,New Condo Near Germantown & Midtown | The Heights,338667310,AvantStay Nashville,,District 2,36.19715,-86.82768,Entire home/apt,142.0,1,1,2025-06-22,0.32,229,363,1,CASR 2025034988,142.0,0.64,0.064,272.64
1422614115129794513,New Build Near Germantown & Midtown | Heights #405,338667310,AvantStay Nashville,,District 2,36.1971514,-86.82768089999999,Entire home/apt,94.0,1,3,2025-08-25,1.22,229,320,3,CASR 2025034980,94.0,2.44,0.24400000000000002,688.08
1422829916179309981,Welcome to The Disco Den,163510002,Ben,,District 30,36.07338347673574,-86.71933662174804,Entire home/apt,56.0,1,28,2025-09-22,6.67,1,345,28,,56.0,13.34,0.7,1176.0
1424103226631490310,2 Units - Sleeps 16 - Mins. to Downtown/Airport,38710717,Brian,,District 13,36.13226103413253,-86.69748576097305,Entire home/apt,358.0,2,0,,0.0,7,359,0,2019031751/2016032225,358.0,0.0,0.0,0.0
1424161767520985190,2 Units - Sleeps 16 - Mins. to Downtown/Airport,38710717,Brian,,District 13,36.12979119581883,-86.69707583911101,Entire home/apt,341.0,2,0,,0.0,7,355,0,,341.0,0.0,0.0,0.0
